local_key,listingId,bedrooms,bathrooms,price,daysOnMarket,interestLevel
85414,6937395,3,2,2925,312,1
84017,6932293,3,1,4500,313,2
33082,7099067,0,1,2099,277,2
5244,7197572,2,2,5862,257,1
109206,6880605,2,1,2250,324,1
37907,7177138,2,1,3200,262,1
110850,6876196,0,1,1750,325,3
46282,7001314,1,1,2990,298,2
30754,7139642,1,1,5000,268,1
90651,6879710,3,1,4777,325,2
112711,6844390,0,1,2270,332,2
44117,7021921,2,1,3400,293,1
74463,7018750,1,1,2500,294,1
94103,6911694,0,1,2450,318,1
85989,6863636,2,2,7295,327,1
115308,6880987,0,1,2500,324,1
79804,7049173,2,1,2800,289,1
32737,7219530,3,1,3200,253,2
100920,6898949,3,1,4800,320,1
20677,7224763,2,2,4650,251,2
58693,7065378,2,1,3600,285,2
63573,7073378,2,1,3850,283,1
95933,6825458,2,1,3295,335,1
6477,7113859,2,1,1875,274,2
78073,6973982,2,1,2100,304,1
92517,6822213,0,1,2800,336,2
25231,7105112,3,2,4500,276,3
2320,7169635,0,1,1725,263,2
63754,7060313,2,1,3200,286,1
103260,6863090,1,1,3850,327,1
535,7128989,1,1,1950,270,3
17278,7221583,2,1,2699,252,2
36945,7189790,2,2,6550,258,1
69918,6983545,6,4,9000,302,1
83116,6911979,3,2,4385,318,1
2434,7219940,2,2,5994,252,1
115026,6913477,2,2,4100,318,2
83766,6891483,1,1,3000,321,1
5948,7158697,4,2,6230,265,1
100577,6931240,2,2,5795,313,1
121360,6913678,0,1,1825,318,2
27247,7097724,3,2,5020,277,1
104974,6946143,2,1,3400,310,1
14168,7226001,2,2,4120,251,1
109763,6876987,3,2,7250,325,1
57971,7496473,1,1,4300,301,1
33806,7105012,1,1,3200,276,2
119738,6926290,3,1,3200,314,1
75648,6980284,2,1,3400,303,3
72219,7064068,1,1,2050,285,1
91877,6883188,0,1,2209,324,1
101652,6905835,1,1,3325,319,1
26089,7143087,2,1,2800,268,2
122160,6869117,0,1,1995,332,3
31612,7190842,0,1,2700,258,1
34112,7216369,1,1,2850,254,1
30580,7184624,1,1,2600,259,1
114189,6929725,3,1,3750,313,2
20337,7144819,1,1,1650,267,1
35549,7234149,5,4,16900,250,1
49918,7027694,0,1,1875,292,2
40876,7109620,1,1,3395,275,1
104008,6910104,2,2,7850,318,1
101063,6915739,2,1,2250,317,2
106106,6847528,1,1,2495,331,2
59638,6958313,2,1,2450,307,1
73926,7023747,2,1,3100,293,3
36680,7099712,2,1,2300,277,3
104677,6854494,1,1,4329,329,1
65310,6991122,1,1,3150,300,1
73003,7077664,2,2,3795,282,1
3431,7121534,1,1,3800,272,1
92086,6925618,2,1,3995,314,1
79978,7083782,1,1,2925,280,1
49475,6987885,0,1,3575,300,1
48551,6962248,1,1,2250,306,2
37920,7185242,0,1,2900,259,1
21199,7227639,0,1,2400,251,1
98796,6872105,0,0,2300,326,1
3571,7112610,0,1,2625,274,2
33664,7093269,2,1,3195,278,3
14376,7171321,3,1,3050,263,1
68971,7028343,1,1,2550,292,1
74170,7053565,2,1,4100,288,1
83919,6845279,1,1,2700,332,3
86475,6947907,3,1,4500,310,1
49185,7065814,1,1,3500,285,1
25858,7118567,1,1,4000,272,1
49142,6981275,0,1,1850,303,2
34731,7151015,0,1,2000,267,3
26376,7146136,4,2,6200,267,1
40525,7170217,1,1,7500,263,2
108252,6867955,1,1,2600,327,1
19314,7165463,0,1,2400,274,1
123330,6933501,0,1,2380,313,1
96195,6817198,1,1,3790,338,1
101035,6822568,2,1,2395,335,1
52820,7051817,1,1,3360,288,1
77589,6970000,3,1,3450,305,2
93807,6907595,3,2,5500,319,1
6704,7233280,2,1,2750,250,2
79958,7071903,2,1,1900,284,1
16965,7206636,1,1,1950,255,1
22380,7190417,1,1,4500,258,1
72941,7021722,3,2,5195,293,1
43423,7054920,0,1,1550,287,1
99546,6907308,2,1,2795,319,2
43575,7028268,2,1,4400,292,1
3698,7197783,2,2,3799,257,2
47034,7012180,3,1,4550,296,1
964,7150727,0,1,2350,267,1
12979,7119917,2,2,5250,272,2
79277,7043198,2,2,5250,290,2
107960,6832496,0,1,2195,334,3
2801,7191267,1,1,2595,258,1
61334,6964284,2,2,5231,306,1
32611,7208764,2,1,4490000,255,1
73549,7063098,2,2,4450,285,2
25894,7093651,0,1,2150,278,1
91080,6877717,1,2,5000,325,1
61010,7051850,0,1,2850,288,1
53828,7064791,0,1,1685,285,1
98653,6864240,2,1,1775,327,2
95558,6947965,1,1,2400,310,2
3541,7207436,2,1,4000,255,1
122487,6925481,1,1,2900,314,1
65996,7004408,3,1,4295,297,1
120904,6899899,1,1,2995,320,1
29585,7162672,0,1,2400,264,2
70041,6955993,0,1,1763,307,2
11642,7099317,2,1,2479,277,1
101869,6836925,0,1,3270,333,1
37892,7201630,0,1,1400,257,2
11359,7102930,2,2,4350,276,1
91784,6893732,1,1,3295,321,1
71137,6974756,2,0,3590,304,1
94499,6812033,0,1,2450,338,1
100081,6925264,2,2,5600,314,1
81824,7010463,4,1,6400,296,1
83940,6829562,0,1,2950,334,1
52587,7047301,0,1,3295,289,1
32,7224815,3,3,6850,251,1
41373,7139432,2,2,7800,268,1
77654,6956091,3,2,4800,307,2
100382,6914964,1,1,1800,317,2
50615,7073502,4,4,31500,283,1
47084,6980471,1,1,4200,303,1
19224,7167798,3,2,3200,263,1
111601,6917047,2,1,3995,317,1
75156,7068051,3,2,8100,284,1
58948,7084003,0,1,3227,280,1
24005,7117702,3,1,2800,272,2
16954,7207639,1,1,2050,255,1
49075,6970902,3,2,5750,305,2
5979,7103319,3,1,3850,276,2
71127,7082156,1,1,1530,281,3
27923,7121503,0,1,2900,272,1
116710,6879959,0,1,2495,325,2
99984,6815109,1,1,2675,338,1
103731,6940263,3,1,3100,311,1
34506,7234376,1,1,2695,250,1
11588,7098098,3,1,3800,277,2
56179,7002709,0,1,2492,298,1
117071,6934015,3,2,4100,313,2
77763,7020247,1,1,2595,294,1
118081,6924204,2,1,3200,314,1
108996,6814194,1,1,2500,338,3
4949,7089595,2,1,3200,278,1
111737,6876483,1,1,3795,325,1
70600,7029870,1,1,2350,292,1
63225,7001866,2,1,3250,298,3
33753,7164552,2,1,1800,264,3
10558,7185821,2,2,6995,259,1
83593,6875674,2,1,5500,325,1
14817,7113068,0,1,2850,274,1
24960,7115725,1,1,2895,273,1
113438,6883476,3,2,5100,324,2
36557,7133341,2,1,2000,269,2
57712,7011981,0,1,1900,296,1
437,7120917,0,1,2595,272,3
42342,7212087,1,1,3400,255,1
99101,6843380,3,2,4500,332,1
52245,7057833,4,2,6400,286,1
74832,7083531,1,1,2700,280,1
4524,7164197,1,1,3705,264,1
101305,6851288,2,1,3050,330,1
38187,7110521,1,1,2865,275,2
86382,6937063,1,1,2600,312,2
64946,6968006,3,1,2500,305,3
85395,6868320,2,2,4100,327,1
54129,6968366,0,1,2700,305,1
14587,7199176,2,1,2790,257,1
59027,7032021,4,2,4800,292,3
33324,7180948,3,2,3990,261,1
64618,7047761,3,2,6295,289,2
47281,7018674,2,2,5300,294,1
11388,7148017,3,2,7150,267,1
84649,6819743,1,1,2100,337,1
31553,7101033,0,1,2550,276,1
29890,7195976,3,1,5495,258,1
114677,6888738,4,2,6000,322,2
43535,7041970,0,1,5350,290,1
71544,7084323,2,1,2400,280,1
19727,7191520,0,1,3400,258,1
113792,6845071,0,1,2375,332,1
100874,6889276,2,1,5000,322,1
91315,6894546,0,1,2095,321,1
3564,7153603,1,1,2995,266,1
78898,6974572,4,2,6495,304,1
25840,7103981,1,1,2400,276,2
52243,7036765,1,1,3900,291,1
76663,7054379,3,1,4050,287,1
22149,7146610,2,1,1750,267,3
102681,6888032,0,1,1700,323,2
58276,6969322,2,1,2850,305,1
35012,7201944,2,2,4000,257,3
20804,7092896,3,1,4780,278,1
115659,6909851,3,2,4800,318,1
108236,6932033,2,1,3590,313,2
22186,7173073,1,1,4140,263,1
97844,7222591,3,2,4900,327,1
10850,7196067,2,1,3975,258,1
38549,7109460,3,2,4000,275,2
111143,6861444,1,1,2723,328,1
70126,7005452,1,1,2050,297,1
123828,6868023,3,1,4000,327,3
42041,7203938,2,1,8995,256,1
3836,7124980,0,1,2450,271,2
24977,7202187,2,1,3800,257,1
76723,6969759,2,1,3100,305,3
10,7211212,3,1,3000,255,2
63241,7024238,2,2,5200,293,1
53397,6967384,1,1,2195,305,1
48612,7018137,0,1,2200,294,1
10735,7095481,0,1,1625,277,2
27045,7164339,0,1,2500,264,1
113442,6932192,3,1,5995,313,1
36904,7201513,3,2,3370,257,3
78990,7082523,2,1,3450,281,1
60647,6994503,1,1,3000,299,2
114221,6886967,2,1,2900,323,2
44186,7058180,1,1,3375,286,1
95171,6888693,0,1,2100,322,1
10795,7126048,1,1,1900,271,2
119045,6902756,2,1,2690,320,3
91626,6814869,2,1,2600,338,1
120889,6847836,1,1,3400,331,1
118370,6895273,2,1,2850,321,2
7171,7153686,1,1,2900,266,1
111803,6918635,3,1,4300,316,2
75258,7080055,2,1,3490,282,1
23179,7208347,1,1,3000,255,1
59802,7075862,3,2,3695,283,1
109070,6896658,1,1,2980,321,1
60649,6963251,1,1,3150,306,1
122520,6838415,2,1,2850,333,1
24221,7226247,2,1,3195,251,1
7546,7112390,2,1,2300,274,2
45595,6993979,0,1,2500,299,1
96690,6881757,2,1,4000,324,1
114323,6850948,1,1,1200,330,1
62681,6956382,2,2,4295,307,1
3732,7196806,1,1,3650,257,1
46827,7052917,4,2,3700,288,1
21386,7161781,2,2,3400,264,1
30542,7204561,1,1,1600,256,1
64459,6991459,0,1,1775,300,1
14911,7144132,4,1,3100,268,2
5537,7172608,2,1,4095,263,2
78097,7030721,2,1,3400,292,1
94731,6923553,0,1,1575,315,3
19102,7130669,0,1,2600,270,1
30578,7114996,1,1,5500,273,1
5202,7133075,2,1,3100,270,2
8753,7161870,2,2,6550,264,1
19586,7130189,4,1,3295,270,2
91175,6860945,0,1,2550,328,1
48532,7081854,0,1,2575,281,1
70320,7027598,1,1,3750,292,1
37285,7168506,2,1,1700,263,1
119948,6882408,0,1,2940,324,1
50897,7067129,1,1,1900,286,2
84200,6813960,1,1,3100,338,1
11647,7229969,0,1,1998,250,2
98840,6925846,2,1,3650,314,1
73516,6952384,2,1,3200,308,2
66520,6990142,1,1,1950,300,1
66560,6962511,1,1,3650,306,1
8559,7205177,3,2,4600,256,1
40368,7167314,3,3,19950,263,1
109715,6878229,0,1,2100,325,2
30235,7206303,2,2,7500,255,1
53933,6986382,0,1,2850,301,2
83050,6815649,0,1,2695,338,1
104963,6891236,0,1,2375,322,1
49141,7037758,1,1,2150,291,3
58589,6992573,0,1,2275,299,1
71615,7057602,1,1,3775,286,1
30324,7187134,0,1,2825,258,1
49817,7061936,0,1,2550,286,1
31862,7183086,3,1,3795,259,1
15288,7101104,1,1,2050,276,1
91206,6910088,2,1,3275,318,1
96190,6906759,2,1,3000,319,2
39299,7105386,2,1,3450,276,1
95900,6931782,0,1,2395,313,2
63714,7022540,0,1,1450,293,2
7673,7210639,1,1,2650,255,1
8562,7130335,2,1,2150,270,1
101647,6939685,3,1,6645,311,1
24625,7101479,1,1,2625,276,1
118040,6853186,3,1,6500,330,1
35533,7229887,1,1,3895,250,1
47022,7037565,1,1,2695,291,1
66457,7068665,1,1,3100,284,1
73466,6951905,1,1,4395,308,1
31614,7228005,2,1,2850,250,1
48344,7057300,2,2,2350,286,3
27390,7120223,0,1,1350,272,3
43064,7195880,3,1,2600,258,1
110122,6929212,3,1,2950,313,2
48150,7053792,2,2,5751,288,1
113458,6860196,1,0,1900,328,1
64797,7048839,2,1,3850,289,1
99744,6945033,2,1,3300,310,1
4516,7134479,2,1,1850,269,1
31379,7154515,0,1,2100,266,1
100314,6883529,0,1,2600,324,1
27683,7210689,1,1,3450,255,1
79414,7050998,0,1,2375,288,1
109610,6924331,2,1,2595,314,1
68128,6965044,2,1,2750,308,1
30012,7167329,0,1,2730,263,1
30055,7130611,3,2,5950,270,1
28960,7196033,1,1,2200,258,3
51092,7018485,1,1,2970,294,1
23440,7226082,1,1,3650,251,1
74817,6999432,4,4,6400,298,1
109473,6813392,2,1,3600,338,3
45406,6977774,2,1,1850,303,1
16823,7098782,0,1,3200,277,2
43458,7021894,3,1,3200,293,1
21687,7158547,3,1,4700,265,2
5190,7154042,1,1,4100,266,1
5364,7219114,1,1,5000,253,1
53945,7041300,2,2,3325,290,2
62521,7082460,2,2,4795,281,1
19788,7195094,0,1,2650,258,1
87406,6871656,3,1,3025,326,1
1567,7148577,2,1,1800,267,2
75917,6995737,1,1,3040,299,1
3721,7175588,2,1,3300,262,2
74600,7084173,4,1,3300,280,1
47861,7054598,2,1,4190,287,1
31399,7195023,0,1,1995,258,1
15075,7209149,2,1,2292,255,2
24167,7092449,2,1,3197,278,3
35729,7143430,3,2,14500,268,1
108129,6873098,1,1,3200,326,2
102166,6874957,0,1,2125,325,1
43533,7067480,2,1,2795,285,2
60496,7016466,2,1,5194,295,1
6926,7091260,2,1,2625,278,2
108868,6942875,2,2,9500,311,1
77089,7011109,1,1,3995,296,1
35337,7225283,2,1,3200,251,2
23031,7126128,2,1,3700,271,3
12865,7162833,1,1,2500,264,3
82885,6906091,0,1,3650,319,1
82213,6971051,3,1,3695,305,2
39395,7135395,0,1,2920,269,1
110051,6880175,0,1,1955,332,1
19622,7199758,0,1,2880,257,1
73056,7007933,1,1,2995,297,1
10136,7092611,2,1,3700,278,2
62296,7074105,1,1,3450,283,1
114084,6823947,1,1,3100,335,1
90846,6860714,2,1,5475,328,1
9469,7113515,2,1,2925,274,1
84312,6847316,2,1,2800,331,3
76214,7075599,1,1,3495,283,1
88182,6844060,2,1,2695,332,2
122517,6845039,0,1,2200,332,2
48769,6964235,0,1,1800,306,2
90218,6894495,2,1,3785,321,2
76864,7019011,1,1,2050,294,1
39673,7131287,2,1,3400,270,1
56257,7034523,1,1,3000,291,1
112938,6858366,1,1,2150,328,1
21712,7100114,1,1,2100,277,1
91508,6851494,2,1,2751,330,3
48424,6998888,1,1,4095,298,1
72282,6970350,3,2,4895,305,2
98058,6860739,1,1,4095,328,2
93660,6845401,0,1,2700,332,1
32457,7129166,2,3,6395,270,1
8980,7096925,1,1,2600,277,3
33692,7103672,2,1,3100,276,1
10693,7123367,0,1,1900,271,1
104630,6861273,2,1,3163,328,1
51577,7037246,3,1,2500,291,1
95410,6850675,2,1,2500,330,1
70984,7005073,1,1,2500,297,1
50226,7012776,1,1,2495,296,1
106408,6877719,0,1,1550,325,2
90054,6827962,3,1,4495,334,1
119416,6885853,0,1,1600,323,2
862,7157915,1,1,1800,265,3
51705,6963893,2,1,3350,306,2
10481,7134281,3,2,5300,269,1
6151,7200439,4,1,4395,257,1
51076,7014476,3,1,3600,296,2
59305,7008636,2,1,3025,297,1
112317,6877491,1,1,2500,325,1
56807,7016883,2,2,7500,295,1
85764,6941532,1,1,3540,311,1
73217,6955197,1,1,2200,307,1
4610,7121695,2,1,3700,272,1
16863,7124129,1,1,2450,271,1
6595,7203562,2,1,2390,256,2
122948,6817901,0,1,4550,337,1
73168,7075771,0,1,3250,283,1
56218,6981293,1,1,2495,302,1
104738,6851364,2,1,2900,330,3
114052,6826455,2,2,5430,335,2
54476,7003897,0,1,2850,297,1
40047,7170918,0,1,2450,263,1
70612,6977294,2,1,2400,303,1
52443,7004797,2,1,3700,297,2
91323,6873660,2,1,3400,326,1
114789,6873414,0,1,2940,326,1
108706,6838120,2,1,4725,333,1
123949,6883207,2,2,4695,324,1
6174,7093373,3,1,5200,278,1
46464,6988520,1,1,2750,300,2
332,7225795,1,1,4300,251,1
62009,7062518,2,1,3490,285,1
59567,7027554,2,1,3554,292,1
120258,6818222,0,1,3595,337,1
5162,7190904,2,1,3000,258,1
7995,7134900,0,1,3120,269,1
2365,7095624,1,1,5695,277,1
26755,7202043,1,2,4995,257,1
110801,6845412,0,1,2500,332,2
16802,7194630,1,1,1675,258,2
26362,7136863,3,1,2500,269,1
31355,7088502,2,2,8155,278,1
100279,6900844,0,1,2400,320,2
32980,7135919,3,2,4670,269,3
69853,6963300,1,1,2100,306,1
109157,6901966,2,1,1850,320,1
79478,7022996,2,1,2050,293,2
73829,6991623,3,1,4150,300,1
115009,6880785,2,1,4395,324,1
36413,7173162,1,1,2100,263,1
84575,6819220,2,1,2700,337,2
46,7172046,3,1,4450,263,3
123651,6872783,2,1,3695,326,2
19912,7126985,2,2,5571,271,1
59202,7054543,2,1,3250,287,2
2860,7113593,4,2,6000,274,2
10286,7196307,2,1,2325,258,3
17906,7116633,1,1,2000,273,1
79312,6990864,1,1,2500,300,1
97805,6850626,1,1,2400,331,1
80804,6980629,3,1,3995,303,2
107820,6814867,1,1,2050,338,1
109418,6818309,3,1,2400,337,2
116308,6898933,2,1,3100,320,1
120606,6886876,1,1,4125,323,1
27707,7195857,3,2,3775,258,1
36076,7209500,1,1,1600,255,1
15536,7222059,2,1,5625,252,1
77736,7076016,0,1,2450,283,1
30491,7123394,2,2,4395,271,1
10742,7146954,0,1,3305,267,1
73407,6996215,2,2,5678,299,1
116876,6860407,0,1,2395,328,1
51789,7012405,1,1,4295,296,1
45312,7036421,4,1,3695,291,1
12397,7175907,3,1,4900,262,1
112531,6932433,3,1,2750,313,2
33269,7187359,1,1,1995,258,1
77538,7070211,0,1,1775,284,1
49624,7021600,0,1,2690,293,1
2686,7098311,1,1,3150,277,1
89736,6818108,2,2,4195,337,1
34111,7107828,2,1,3500,275,1
118725,6814640,0,1,1800,338,1
9537,7155006,0,1,2500,266,1
26221,7201141,1,1,4295,257,1
121493,6835186,1,1,3195,334,1
37125,7214565,3,1,4000,254,2
32134,7174491,0,1,2450,262,1
36161,7165898,1,1,2975,263,1
37984,7160612,4,1,3400,265,1
25028,7146229,3,1,3725,267,1
89601,6871762,2,2,6561,326,1
61749,6953095,1,1,2995,308,1
8880,7109067,2,1,4000,275,1
64076,7037740,0,1,2295,291,1
96836,6823863,0,1,1895,335,1
49569,7072974,1,1,3875,283,1
70741,6999238,0,1,2250,298,1
79165,6975722,0,1,2440,304,1
35333,7211628,1,1,2750,255,1
67892,7081521,1,1,2500,281,2
74341,7049764,2,1,3100,289,2
9251,7217133,0,1,2600,254,1
73853,7070849,0,1,2450,284,1
96966,6858631,2,1,2795,328,1
91998,6825341,1,1,2810,335,1
49802,6977485,1,1,4600,303,1
87240,6912044,2,1,3100,318,3
94556,6911416,1,1,1800,318,2
19452,7204565,2,1,3350,256,2
214,7194919,2,1,3350,258,1
83819,6887688,1,1,4395,323,1
41914,7149163,2,1,3500,267,1
94301,6889498,0,1,2500,322,2
50024,7009744,2,2,7155,296,1
50841,7063642,1,1,1995,285,2
60130,6986431,3,1,4100,301,2
95298,6907381,0,1,2000,319,3
46691,7083582,1,1,3650,280,1
43598,7031855,1,1,3695,292,1
56684,7077440,0,1,2095,282,1
42631,7150567,2,1,2500,267,1
69222,6972976,3,3,12640,304,1
50928,7060445,4,1,4300,286,1
118105,6903164,0,1,1850,320,2
116902,6846731,1,1,3500,331,1
53427,7050376,2,1,3950,289,1
82846,6902938,0,1,1650,320,3
73273,6971050,2,1,2395,305,2
115303,6812000,1,1,3650,338,1
76000,6982800,2,1,2200,302,1
113379,6857579,0,1,3435,328,1
68970,6989039,2,2,7650,300,1
42951,7169989,1,1,2100,263,1
95283,6915710,1,1,4000,317,1
24571,7165815,1,1,3100,263,1
77554,7050518,0,1,3000,289,2
23583,7096393,0,0,2500,277,1
24998,7108323,0,1,2200,275,3
116404,6816473,1,1,4100,338,2
77504,6953440,0,1,1750,308,2
69725,7022623,3,2,5500,293,1
44565,6992838,1,1,2495,299,1
24758,7120966,4,2,5000,272,1
20538,7112306,0,1,1195,274,3
86728,6820435,4,2,5995,336,2
52978,7050346,2,1,3500,289,2
103356,6906907,3,2,5500,319,1
8868,7154868,2,2,5550,266,1
33448,7210148,1,1,1650,255,2
5326,7157450,4,2,7500,265,1
99628,6905549,2,2,4395,319,1
38355,7109050,3,1,5495,275,1
109417,6877118,0,1,2200,325,1
53041,6991111,1,1,2850,300,1
28795,7225162,1,1,2650,251,1
32984,7139842,1,1,3300,268,1
65921,7047079,1,1,3650,289,1
98659,6940815,2,1,3400,311,2
53111,6979817,3,1,3970,303,1
117904,6886905,2,1,3800,323,1
57523,7077117,2,1,3200,282,1
14329,7172122,4,2,6250,263,1
42979,7162082,2,1,3200,264,1
38881,7221747,3,1,2250,252,1
22615,7145305,0,1,2550,267,2
80053,7081185,4,3,6250,281,1
47309,6995324,0,1,2400,299,2
107230,6813097,0,1,4295,338,1
73506,7016153,2,1,3700,295,2
55137,7037238,1,1,2400,291,1
71962,7072455,1,1,2550,289,1
31496,7185563,3,2,5500,259,1
61576,6991944,2,1,2750,300,2
12455,7088738,0,1,2250,278,1
59502,7051574,3,1,5100,288,1
4869,7093752,2,1,3200,278,2
93173,6945572,1,1,2709,310,1
34297,7107839,3,2,5500,275,1
113599,6831246,0,1,695,334,2
92718,6855423,1,1,3000,329,1
21879,7184338,0,1,2350,259,2
78631,6982167,1,1,2050,302,1
111241,6945522,0,1,2675,310,1
44654,7082383,3,1,3200,281,1
38389,7188276,2,2,5820,258,1
23362,7443475,1,1,2175,272,1
111000,6822300,3,1,5995,336,1
58980,6990476,3,1,2275,300,1
89927,6939184,0,1,2300,311,1
20214,7098882,2,1,3350,277,1
26854,7215382,1,1,3495,254,1
108758,6931708,2,1,1800,313,3
52284,7018884,3,1,3795,294,1
23218,7210551,1,1,4790,255,1
6547,7179379,2,1,2995,261,1
59514,7004657,3,1,4595,297,2
17054,7226531,0,1,2875,251,1
14797,7207931,1,1,2200,255,1
84085,6905903,1,1,3500,319,1
59737,7044399,2,1,2850,290,3
15747,7211615,1,1,3000,255,2
67899,7030238,3,1,3200,292,1
3615,7095234,1,1,4300,277,1
63002,6984443,4,1,3000,301,1
91101,6931891,1,1,5500,313,1
38322,7157607,2,1,4750,265,1
102755,6852235,1,1,4595,330,1
25862,7228723,1,1,2795,250,1
28314,7122322,1,1,1825,271,1
10662,7223364,1,1,3820,251,1
108970,6885390,1,1,2500,323,1
65614,7018767,1,1,2150,294,2
119134,6931981,1,1,2900,313,1
92738,6842639,2,1,3495,332,1
60773,7044302,1,1,2700,290,1
16275,7169396,1,1,4295,263,1
110525,6870243,1,1,3700,326,1
6784,7200875,2,1,2975,257,2
84519,7282707,1,1,3200,321,1
1692,7134934,1,1,3790,269,1
120956,6927393,1,1,4300,314,1
76596,6995845,3,1,5729,299,1
90303,6894351,3,2,4200,321,1
45862,7055051,2,1,2957,287,1
8241,7198426,1,1,3129,257,1
64569,6956712,1,1,5500,307,1
112738,6819201,2,1,3050,337,1
82083,6971225,2,1,3200,305,2
73151,7056432,2,1,2895,286,1
123735,6924970,2,1,5169,314,1
106638,6841068,1,1,2495,332,1
12044,7129218,3,2,7995,270,1
85358,6930794,1,1,2595,313,1
30846,7120900,1,1,2250,272,2
1241,7154617,2,1,3495,266,1
23422,7132302,0,1,1850,270,1
120048,6892367,2,1,3150,321,1
117505,6837516,1,1,3795,333,1
19418,7104872,1,1,2495,276,2
92205,6882312,3,1,4495,324,1
21985,7162708,3,1,2950,264,1
57093,7003399,2,1,2295,298,2
99269,6826268,0,1,2250,335,1
5758,7208025,2,1,2595,255,2
99013,6863807,2,2,9500,327,1
66016,7014090,3,2,5500,296,1
114920,6830785,3,3,8450,334,1
93414,6839030,2,2,3900,333,1
18726,7112509,2,1,2350,274,2
40082,7101546,3,2,5330,276,1
58565,7004566,1,1,2250,297,2
67885,6994287,1,1,2950,299,1
110560,6936382,3,1,3250,312,3
100880,6911357,2,1,3025,318,1
27098,7141638,3,2,6000,268,1
39289,7096191,1,1,6005,277,1
31795,7202468,1,1,1300,256,3
15842,7144105,1,1,2950,268,1
33124,7136771,0,1,2500,269,2
72372,6952477,0,1,2590,308,1
109839,6846929,1,1,3775,331,1
51413,6954477,3,1,3000,308,2
63839,7018398,3,1,3250,294,1
93030,6857536,2,2,6250,328,1
72480,6970926,1,1,2895,305,1
105493,6831274,4,2,5950,334,2
100774,6860165,1,1,2500,328,1
82198,7001072,3,2,5000,298,1
64434,6961667,3,1,3650,306,1
79715,7084157,1,1,3600,280,1
68357,7070551,1,1,2200,284,1
56947,7012598,1,1,4000,296,1
66832,7080004,2,2,5200,282,1
71152,7006758,0,1,2595,297,1
31567,7160691,4,2,5000,265,2
69602,6997558,1,1,2250,299,1
117316,6889302,2,1,3900,322,1
49270,7047892,1,1,2100,289,2
41837,7172767,0,1,2400,263,2
44707,7084177,2,1,4195,280,1
90359,6846719,1,1,3800,331,1
118987,6871936,0,1,2695,326,1
35131,7191912,0,1,2195,258,1
47446,7067115,2,1,3000,285,3
71990,7049159,0,1,1400,289,3
89148,6816053,4,2,6595,338,2
72927,7017352,0,1,2400,295,2
17719,7230795,0,1,1850,250,1
55828,7020685,1,1,2895,293,1
57721,6989531,1,1,1700,300,2
18105,7187706,0,1,2150,258,2
8918,7167752,4,1,3595,263,1
8589,7102628,3,2,5175,276,1
75060,7025232,2,1,2900,293,1
109018,6816398,1,1,2700,338,2
55967,6984850,2,2,6800,301,1
110615,6927046,2,1,2900,314,2
122238,6907957,2,1,2750,319,2
99579,6834802,1,1,3535,334,1
20536,7110556,2,2,4800,275,1
67015,6984872,2,1,3625,301,1
81822,7014063,2,1,3600,296,1
68104,7049463,0,1,2000,289,3
106975,6877165,1,1,3500,325,1
84310,6858125,4,3,7458,328,3
49111,7016095,2,1,2850,295,1
78213,7083645,0,1,2195,280,1
51842,6984059,2,1,3250,302,2
85740,6914024,1,1,2600,317,1
6397,7201040,3,1,3700,257,3
27468,7201085,2,1,4500,257,1
48318,7046361,1,1,3395,289,1
80633,6979891,2,2,3235,303,1
76738,6996154,3,2,6400,299,2
29893,7097829,1,1,2350,277,1
58840,6952854,0,1,2400,308,1
91227,6894237,2,1,3600,321,1
56691,7000702,0,1,1450,298,1
7851,7102885,1,1,1850,276,1
96770,6854775,1,1,2995,329,1
33081,7167470,2,1,2100,263,3
18916,7138953,0,1,2910,268,1
85535,6823949,1,1,2950,335,1
1644,7203206,3,3,6250,256,1
80139,7050931,1,1,3500,288,1
65230,7066844,2,1,3995,285,1
13955,7147047,2,1,5400,267,1
320,7223021,1,1,2100,251,3
95236,6932511,1,1,2970,313,1
86142,6843242,3,1,2795,332,1
23329,7172537,1,1,3300,263,1
110540,6900989,3,2,5000,320,1
107627,6934860,2,2,14500,312,1
101786,6827393,1,1,2523,335,1
103246,6893382,1,1,2795,321,1
61262,7020772,1,1,5200,293,1
112368,6878286,0,1,2000,325,3
2890,7176491,2,2,4942,262,1
37352,7171253,0,1,1195,263,3
62613,6964281,0,1,2800,306,1
49054,7072829,0,1,1895,284,3
17957,7191217,0,1,2500,258,2
20130,7160550,1,1,3550,265,1
81916,7074669,0,0,2500,283,1
117390,6863642,2,2,7495,327,1
100841,6858267,2,1,3500,328,3
48388,6972243,2,1,3175,304,1
80293,7083448,0,1,2450,280,1
16405,7202226,0,1,1350,257,2
37207,7200197,2,1,4500,257,1
83920,6923851,2,2,4200,314,1
5622,7124357,1,1,3700,271,1
23299,7106127,1,1,2950,276,1
85849,6943982,4,2,6000,311,1
99293,6864393,0,1,2500,327,1
99506,6916202,3,2,4000,317,1
29599,7130597,2,1,2000,270,1
66342,6999619,2,2,6195,298,1
41755,7221043,0,1,1875,252,2
72003,6978038,2,1,4100,303,1
82478,7051321,2,1,1875,288,1
39083,7233105,2,1,2950,250,1
69459,7069862,1,1,3500,284,1
22401,7125385,1,1,1950,271,1
